C-ZLFMONAT-0,C-ZLFE32-0,C-ZLFART-0,C-ZLFR63-0
200902,VIE,1,3
200902,VIE,2,1
200902,VIE,2,2
200902,VIE,2,3
200902,GRZ,1,1
200902,GRZ,1,2
200902,GRZ,1,3
200902,GRZ,2,1
200902,GRZ,2,2
200902,GRZ,2,3
200902,INN,1,1
200902,INN,1,2
200902,INN,1,3
200902,INN,2,1
200902,INN,2,2
200902,INN,2,3
200902,KLU,1,1
200902,KLU,1,2
200902,KLU,2,1
200902,KLU,2,2
200902,LNZ,1,1
200902,LNZ,1,2
200902,LNZ,1,3
200902,LNZ,2,1
200902,LNZ,2,2
200902,LNZ,2,3
200902,SZG,1,1
200902,SZG,1,2
200902,SZG,1,3
200902,SZG,2,1
200902,SZG,2,2
200902,SZG,2,3
200903,VIE,1,1
200903,VIE,1,2
200903,VIE,1,3
200903,VIE,2,1
200903,VIE,2,2
200903,VIE,2,3
200903,GRZ,1,1
200903,GRZ,1,2
200903,GRZ,1,3
200903,GRZ,2,1
200903,GRZ,2,2
200903,GRZ,2,3
200903,INN,1,1
200903,INN,1,2
200903,INN,1,3
200903,INN,2,1
200903,INN,2,2
200903,INN,2,3
200903,KLU,1,1
200903,KLU,1,2
200903,KLU,2,1
200903,KLU,2,2
200903,LNZ,1,1
200903,LNZ,1,2
200903,LNZ,1,3
200903,LNZ,2,1
200903,LNZ,2,2
200903,LNZ,2,3
200903,SZG,1,1
200903,SZG,1,2
200903,SZG,1,3
200903,SZG,2,1
200903,SZG,2,2
200903,SZG,2,3
200904,VIE,1,1
200904,VIE,1,2
200904,VIE,1,3
200904,VIE,2,1
200904,VIE,2,2
200904,VIE,2,3
200904,GRZ,1,1
200904,GRZ,1,2
200904,GRZ,1,3
200904,GRZ,2,1
200904,GRZ,2,2
200904,GRZ,2,3
200904,INN,1,1
200904,INN,1,2
200904,INN,1,3
200904,INN,2,1
200904,INN,2,2
200904,INN,2,3
200904,KLU,1,1
200904,KLU,1,2
200904,KLU,2,1
200904,KLU,2,2
200904,KLU,2,3
200904,LNZ,1,1
200904,LNZ,1,2
200904,LNZ,1,3
200904,LNZ,2,1
200904,LNZ,2,2
200904,LNZ,2,3
200904,SZG,1,1
200904,SZG,1,2
200904,SZG,1,3
200904,SZG,2,1
200904,SZG,2,2
200904,SZG,2,3
200905,VIE,1,1
200905,VIE,1,2
200905,VIE,1,3
200905,VIE,2,1
200905,VIE,2,2
200905,VIE,2,3
200905,GRZ,1,1
200905,GRZ,1,2
200905,GRZ,1,3
200905,GRZ,2,1
200905,GRZ,2,2
200905,GRZ,2,3
200905,INN,1,1
200905,INN,1,2
200905,INN,1,3
200905,INN,2,1
200905,INN,2,2
200905,INN,2,3
200905,KLU,1,1
200905,KLU,1,2
200905,KLU,2,1
200905,KLU,2,2
200905,KLU,2,3
200905,LNZ,1,1
200905,LNZ,1,2
200905,LNZ,1,3
200905,LNZ,2,1
200905,LNZ,2,2
200905,LNZ,2,3
200905,SZG,1,1
200905,SZG,1,2
200905,SZG,1,3
200905,SZG,2,1
200905,SZG,2,2
200905,SZG,2,3
200906,VIE,1,1
200906,VIE,1,2
200906,VIE,1,3
200906,VIE,2,1
200906,VIE,2,2
200906,VIE,2,3
200906,GRZ,1,1
200906,GRZ,1,2
200906,GRZ,1,3
200906,GRZ,2,1
200906,GRZ,2,2
200906,GRZ,2,3
200906,INN,1,1
200906,INN,1,2
200906,INN,1,3
200906,INN,2,1
200906,INN,2,2
200906,INN,2,3
200906,KLU,1,1
200906,KLU,1,2
200906,KLU,1,3
200906,KLU,2,1
200906,KLU,2,2
200906,KLU,2,3
200906,LNZ,1,1
200906,LNZ,1,2
200906,LNZ,1,3
200906,LNZ,2,1
200906,LNZ,2,2
200906,LNZ,2,3
200906,SZG,1,1
200906,SZG,1,2
200906,SZG,2,1
200906,SZG,2,2
200906,SZG,2,3
200907,VIE,1,1
200907,VIE,1,2
200907,VIE,1,3
200907,VIE,2,1
200907,VIE,2,2
200907,VIE,2,3
200907,GRZ,1,1
200907,GRZ,1,2
200907,GRZ,1,3
200907,GRZ,2,1
200907,GRZ,2,2
200907,GRZ,2,3
200907,INN,1,1
200907,INN,1,2
200907,INN,1,3
200907,INN,2,1
200907,INN,2,2
200907,INN,2,3
200907,KLU,1,1
200907,KLU,1,2
200907,KLU,1,3
200907,KLU,2,1
200907,KLU,2,2
200907,KLU,2,3
200907,LNZ,1,1
200907,LNZ,1,2
200907,LNZ,1,3
200907,LNZ,2,1
200907,LNZ,2,2
200907,LNZ,2,3
200907,SZG,1,1
200907,SZG,1,2
200907,SZG,2,1
200907,SZG,2,2
200907,SZG,2,3
200908,VIE,1,1
200908,VIE,1,2
200908,VIE,1,3
200908,VIE,2,1
200908,VIE,2,2
200908,VIE,2,3
200908,GRZ,1,1
200908,GRZ,1,2
200908,GRZ,1,3
200908,GRZ,2,1
200908,GRZ,2,2
200908,GRZ,2,3
200908,INN,1,1
200908,INN,1,2
200908,INN,1,3
200908,INN,2,1
200908,INN,2,2
200908,INN,2,3
200908,KLU,1,1
200908,KLU,1,2
200908,KLU,1,3
200908,KLU,2,1
200908,KLU,2,2
200908,KLU,2,3
200908,LNZ,1,1
200908,LNZ,1,2
200908,LNZ,1,3
200908,LNZ,2,1
200908,LNZ,2,2
200908,LNZ,2,3
200908,SZG,1,1
200908,SZG,1,2
200908,SZG,2,1
200908,SZG,2,2
200908,SZG,2,3
200909,VIE,1,1
200909,VIE,1,2
200909,VIE,1,3
200909,VIE,2,1
200909,VIE,2,2
200909,VIE,2,3
200909,GRZ,1,1
200909,GRZ,1,2
200909,GRZ,1,3
200909,GRZ,2,1
200909,GRZ,2,2
200909,GRZ,2,3
200909,INN,1,1
200909,INN,1,2
200909,INN,1,3
200909,INN,2,1
200909,INN,2,2
200909,INN,2,3
200909,KLU,1,1
200909,KLU,1,2
200909,KLU,1,3
200909,KLU,2,1
200909,KLU,2,2
200909,KLU,2,3
200909,LNZ,1,1
200909,LNZ,1,2
200909,LNZ,1,3
200909,LNZ,2,1
200909,LNZ,2,2
200909,LNZ,2,3
200909,SZG,1,1
200909,SZG,1,2
200909,SZG,2,1
200909,SZG,2,2
200909,SZG,2,3
200910,VIE,1,1
200910,VIE,1,2
200910,VIE,1,3
200910,VIE,2,1
200910,VIE,2,2
200910,VIE,2,3
200910,GRZ,1,1
200910,GRZ,1,2
200910,GRZ,2,1
200910,GRZ,2,2
200910,GRZ,2,3
200910,INN,1,1
200910,INN,1,2
200910,INN,1,3
200910,INN,2,1
200910,INN,2,2
200910,INN,2,3
200910,KLU,1,1
200910,KLU,1,2
200910,KLU,1,3
200910,KLU,2,1
200910,KLU,2,2
200910,LNZ,1,1
200910,LNZ,1,2
200910,LNZ,1,3
200910,LNZ,2,1
200910,LNZ,2,2
200910,LNZ,2,3
200910,SZG,1,1
200910,SZG,1,2
200910,SZG,2,1
200910,SZG,2,2
200910,SZG,2,3
200911,VIE,1,1
200911,VIE,1,2
200911,VIE,1,3
200911,VIE,2,1
200911,VIE,2,2
200911,VIE,2,3
200911,GRZ,1,1
200911,GRZ,1,2
200911,GRZ,1,3
200911,GRZ,2,1
200911,GRZ,2,2
200911,GRZ,2,3
200911,INN,1,1
200911,INN,1,2
200911,INN,1,3
200911,INN,2,1
200911,INN,2,2
200911,KLU,1,1
200911,KLU,1,2
200911,KLU,2,1
200911,KLU,2,2
200911,LNZ,1,1
200911,LNZ,1,2
200911,LNZ,1,3
200911,LNZ,2,1
200911,LNZ,2,2
200911,LNZ,2,3
200911,SZG,1,1
200911,SZG,1,2
200911,SZG,2,1
200911,SZG,2,2
200911,SZG,2,3
200912,VIE,1,1
200912,VIE,1,2
200912,VIE,1,3
200912,VIE,2,1
200912,VIE,2,2
200912,VIE,2,3
200912,GRZ,1,1
200912,GRZ,1,2
200912,GRZ,1,3
200912,GRZ,2,1
200912,GRZ,2,2
200912,GRZ,2,3
200912,INN,1,1
200912,INN,1,2
200912,INN,1,3
200912,INN,2,1
200912,INN,2,2
200912,KLU,1,1
200912,KLU,1,2
200912,KLU,2,1
200912,KLU,2,2
200912,KLU,2,3
200912,LNZ,1,1
200912,LNZ,1,2
200912,LNZ,1,3
200912,LNZ,2,1
200912,LNZ,2,2
200912,LNZ,2,3
200912,SZG,1,1
200912,SZG,1,2
200912,SZG,1,3
200912,SZG,2,1
200912,SZG,2,2
200912,SZG,2,3
201001,VIE,1,1
201001,VIE,1,2
201001,VIE,1,3
201001,VIE,2,1
201001,VIE,2,2
201001,VIE,2,3
201001,GRZ,1,1
201001,GRZ,1,2
201001,GRZ,2,1
201001,GRZ,2,2
201001,INN,1,1
201001,INN,1,2
201001,INN,1,3
201001,INN,2,1
201001,INN,2,2
201001,KLU,1,1
201001,KLU,1,2
201001,KLU,2,1
201001,KLU,2,2
201001,LNZ,1,1
201001,LNZ,1,2
201001,LNZ,1,3
201001,LNZ,2,1
201001,LNZ,2,2
201001,LNZ,2,3
201001,SZG,1,1
201001,SZG,1,2
201001,SZG,2,1
201001,SZG,2,2
201001,SZG,2,3
201002,VIE,1,1
201002,VIE,1,2
201002,VIE,1,3
201002,VIE,2,1
201002,VIE,2,2
201002,VIE,2,3
201002,GRZ,1,1
201002,GRZ,1,2
201002,GRZ,1,3
201002,GRZ,2,1
201002,GRZ,2,2
201002,GRZ,2,3
201002,INN,1,1
201002,INN,1,2
201002,INN,1,3
201002,INN,2,1
201002,INN,2,2
201002,KLU,1,1
201002,KLU,1,2
201002,KLU,2,1
201002,KLU,2,2
201002,LNZ,1,1
201002,LNZ,1,2
201002,LNZ,1,3
201002,LNZ,2,1
201002,LNZ,2,2
201002,LNZ,2,3
201002,SZG,1,1
201002,SZG,1,2
201002,SZG,1,3
201002,SZG,2,1
201002,SZG,2,2
201002,SZG,2,3
201003,VIE,1,1
201003,VIE,1,2
201003,VIE,1,3
201003,VIE,2,1
201003,VIE,2,2
201003,VIE,2,3
201003,GRZ,1,1
201003,GRZ,1,2
201003,GRZ,1,3
201003,GRZ,2,1
201003,GRZ,2,2
201003,GRZ,2,3
201003,INN,1,1
201003,INN,1,2
201003,INN,1,3
201003,INN,2,1
201003,INN,2,2
201003,INN,2,3
201003,KLU,1,1
201003,KLU,1,2
201003,KLU,2,1
201003,KLU,2,2
201003,LNZ,1,1
201003,LNZ,1,2
201003,LNZ,1,3
201003,LNZ,2,1
201003,LNZ,2,2
201003,LNZ,2,3
201003,SZG,1,1
201003,SZG,1,2
201003,SZG,2,1
201003,SZG,2,2
201003,SZG,2,3
201004,VIE,1,1
201004,VIE,1,2
201004,VIE,1,3
201004,VIE,2,1
201004,VIE,2,2
201004,VIE,2,3
201004,GRZ,1,1
201004,GRZ,1,2
201004,GRZ,1,3
201004,GRZ,2,1
201004,GRZ,2,2
201004,GRZ,2,3
201004,INN,1,1
201004,INN,1,2
201004,INN,1,3
201004,INN,2,1
201004,INN,2,2
201004,INN,2,3
201004,KLU,1,1
201004,KLU,1,2
201004,KLU,2,1
201004,KLU,2,2
201004,LNZ,1,1
201004,LNZ,1,2
201004,LNZ,1,3
201004,LNZ,2,1
201004,LNZ,2,2
201004,LNZ,2,3
201004,SZG,1,1
201004,SZG,1,2
201004,SZG,2,1
201004,SZG,2,2
201004,SZG,2,3
201005,VIE,1,1
201005,VIE,1,2
201005,VIE,1,3
201005,VIE,2,1
201005,VIE,2,2
201005,VIE,2,3
201005,GRZ,1,1
201005,GRZ,1,2
201005,GRZ,1,3
201005,GRZ,2,1
201005,GRZ,2,2
201005,GRZ,2,3
201005,INN,1,1
201005,INN,1,2
201005,INN,1,3
201005,INN,2,1
201005,INN,2,2
201005,INN,2,3
201005,KLU,1,1
201005,KLU,1,2
201005,KLU,2,1
201005,KLU,2,2
201005,KLU,2,3
201005,LNZ,1,1
201005,LNZ,1,2
201005,LNZ,1,3
201005,LNZ,2,1
201005,LNZ,2,2
201005,LNZ,2,3
201005,SZG,1,1
201005,SZG,1,2
201005,SZG,2,1
201005,SZG,2,2
201005,SZG,2,3
201006,VIE,1,1
201006,VIE,1,2
201006,VIE,1,3
201006,VIE,2,1
201006,VIE,2,2
201006,VIE,2,3
201006,GRZ,1,1
201006,GRZ,1,2
201006,GRZ,1,3
201006,GRZ,2,1
201006,GRZ,2,2
201006,GRZ,2,3
201006,INN,1,1
201006,INN,1,2
201006,INN,1,3
201006,INN,2,1
201006,INN,2,2
201006,INN,2,3
201006,KLU,1,1
201006,KLU,1,2
201006,KLU,2,1
201006,KLU,2,2
201006,LNZ,1,1
201006,LNZ,1,2
201006,LNZ,1,3
201006,LNZ,2,1
201006,LNZ,2,2
201006,LNZ,2,3
201006,SZG,1,1
201006,SZG,1,2
201006,SZG,2,1
201006,SZG,2,2
201006,SZG,2,3
201007,VIE,1,1
201007,VIE,1,2
201007,VIE,1,3
201007,VIE,2,1
201007,VIE,2,2
201007,VIE,2,3
201007,GRZ,1,1
201007,GRZ,1,2
201007,GRZ,1,3
201007,GRZ,2,1
201007,GRZ,2,2
201007,GRZ,2,3
201007,INN,1,1
201007,INN,1,2
201007,INN,1,3
201007,INN,2,1
201007,INN,2,2
201007,INN,2,3
201007,KLU,1,1
201007,KLU,1,2
201007,KLU,2,1
201007,KLU,2,2
201007,KLU,2,3
201007,LNZ,1,1
201007,LNZ,1,2
201007,LNZ,1,3
201007,LNZ,2,1
201007,LNZ,2,2
201007,LNZ,2,3
201007,SZG,1,1
201007,SZG,1,2
201007,SZG,1,3
201007,SZG,2,1
201007,SZG,2,2
201007,SZG,2,3
201008,VIE,1,1
201008,VIE,1,2
201008,VIE,1,3
201008,VIE,2,1
201008,VIE,2,2
201008,VIE,2,3
201008,GRZ,1,1
201008,GRZ,1,2
201008,GRZ,1,3
201008,GRZ,2,1
201008,GRZ,2,2
201008,GRZ,2,3
201008,INN,1,1
201008,INN,1,2
201008,INN,1,3
201008,INN,2,1
201008,INN,2,2
201008,INN,2,3
201008,KLU,1,1
201008,KLU,1,2
201008,KLU,2,1
201008,KLU,2,2
201008,LNZ,1,1
201008,LNZ,1,2
201008,LNZ,1,3
201008,LNZ,2,1
201008,LNZ,2,2
201008,LNZ,2,3
201008,SZG,1,1
201008,SZG,1,2
201008,SZG,2,1
201008,SZG,2,2
201008,SZG,2,3
201009,VIE,1,1
201009,VIE,1,2
201009,VIE,1,3
201009,VIE,2,1
201009,VIE,2,2
201009,VIE,2,3
201009,GRZ,1,1
201009,GRZ,1,2
201009,GRZ,1,3
201009,GRZ,2,1
201009,GRZ,2,2
201009,GRZ,2,3
201009,INN,1,1
201009,INN,1,2
201009,INN,1,3
201009,INN,2,1
201009,INN,2,2
201009,INN,2,3
201009,KLU,1,1
201009,KLU,1,2
201009,KLU,2,1
201009,KLU,2,2
201009,LNZ,1,1
201009,LNZ,1,2
201009,LNZ,1,3
201009,LNZ,2,1
201009,LNZ,2,2
201009,LNZ,2,3
201009,SZG,1,1
201009,SZG,1,2
201009,SZG,1,3
201009,SZG,2,1
201009,SZG,2,2
201009,SZG,2,3
201010,VIE,1,1
201010,VIE,1,2
201010,VIE,1,3
201010,VIE,2,1
201010,VIE,2,2
201010,VIE,2,3
201010,GRZ,1,1
201010,GRZ,1,2
201010,GRZ,1,3
201010,GRZ,2,1
201010,GRZ,2,2
201010,GRZ,2,3
201010,INN,1,1
201010,INN,1,2
201010,INN,1,3
201010,INN,2,1
201010,INN,2,2
201010,INN,2,3
201010,KLU,1,1
201010,KLU,1,2
201010,KLU,2,1
201010,KLU,2,2
201010,KLU,2,3
201010,LNZ,1,1
201010,LNZ,1,2
201010,LNZ,1,3
201010,LNZ,2,1
201010,LNZ,2,2
201010,LNZ,2,3
201010,SZG,1,1
201010,SZG,1,2
201010,SZG,1,3
201010,SZG,2,1
201010,SZG,2,2
201010,SZG,2,3
201011,VIE,1,1
201011,VIE,1,2
201011,VIE,1,3
201011,VIE,2,1
201011,VIE,2,2
201011,VIE,2,3
201011,GRZ,1,1
201011,GRZ,1,2
201011,GRZ,2,1
201011,GRZ,2,2
201011,GRZ,2,3
201011,INN,1,1
201011,INN,1,2
201011,INN,1,3
201011,INN,2,1
201011,INN,2,2
201011,KLU,1,1
201011,KLU,1,2
201011,KLU,2,1
201011,KLU,2,2
201011,LNZ,1,1
201011,LNZ,1,2
201011,LNZ,1,3
201011,LNZ,2,1
201011,LNZ,2,2
201011,LNZ,2,3
201011,SZG,1,1
201011,SZG,1,2
201011,SZG,2,1
201011,SZG,2,2
201011,SZG,2,3
201012,VIE,1,1
201012,VIE,1,2
201012,VIE,1,3
201012,VIE,2,1
201012,VIE,2,2
201012,VIE,2,3
201012,GRZ,1,1
201012,GRZ,1,2
201012,GRZ,1,3
201012,GRZ,2,1
201012,GRZ,2,2
201012,GRZ,2,3
201012,INN,1,1
201012,INN,1,2
201012,INN,1,3
201012,INN,2,1
201012,INN,2,2
201012,KLU,1,1
201012,KLU,1,2
201012,KLU,2,1
201012,KLU,2,2
201012,LNZ,1,1
201012,LNZ,1,2
201012,LNZ,1,3
201012,LNZ,2,1
201012,LNZ,2,2
201012,LNZ,2,3
201012,SZG,1,1
201012,SZG,1,2
201012,SZG,1,3
201012,SZG,2,1
201012,SZG,2,2
201012,SZG,2,3
201101,VIE,1,1
201101,VIE,1,2
201101,VIE,1,3
201101,VIE,2,1
201101,VIE,2,2
201101,VIE,2,3
201101,GRZ,1,1
201101,GRZ,1,2
201101,GRZ,1,3
201101,GRZ,2,1
201101,GRZ,2,2
201101,GRZ,2,3
201101,INN,1,1
201101,INN,1,2
201101,INN,1,3
201101,INN,2,1
201101,INN,2,2
201101,KLU,1,1
201101,KLU,1,2
201101,KLU,2,1
201101,KLU,2,2
201101,LNZ,1,1
201101,LNZ,1,2
201101,LNZ,1,3
201101,LNZ,2,1
201101,LNZ,2,2
201101,LNZ,2,3
201101,SZG,1,1
201101,SZG,1,2
201101,SZG,1,3
201101,SZG,2,1
201101,SZG,2,2
201101,SZG,2,3
201102,VIE,1,1
201102,VIE,1,2
201102,VIE,1,3
201102,VIE,2,1
201102,VIE,2,2
201102,VIE,2,3
201102,GRZ,1,1
201102,GRZ,1,2
201102,GRZ,2,1
201102,GRZ,2,2
201102,GRZ,2,3
201102,INN,1,1
201102,INN,1,2
201102,INN,1,3
201102,INN,2,1
201102,INN,2,2
201102,KLU,1,1
201102,KLU,1,2
201102,KLU,2,1
201102,KLU,2,2
201102,LNZ,1,1
201102,LNZ,1,2
201102,LNZ,1,3
201102,LNZ,2,1
201102,LNZ,2,2
201102,LNZ,2,3
201102,SZG,1,1
201102,SZG,1,2
201102,SZG,2,1
201102,SZG,2,2
201103,VIE,1,1
201103,VIE,1,2
201103,VIE,1,3
201103,VIE,2,1
201103,VIE,2,2
201103,VIE,2,3
201103,GRZ,1,1
201103,GRZ,1,2
201103,GRZ,1,3
201103,GRZ,2,1
201103,GRZ,2,2
201103,GRZ,2,3
201103,INN,1,1
201103,INN,1,2
201103,INN,1,3
201103,INN,2,1
201103,INN,2,2
201103,INN,2,3
201103,KLU,1,1
201103,KLU,1,2
201103,KLU,2,1
201103,KLU,2,2
201103,LNZ,1,1
201103,LNZ,1,2
201103,LNZ,1,3
201103,LNZ,2,1
201103,LNZ,2,2
201103,LNZ,2,3
201103,SZG,1,1
201103,SZG,1,2
201103,SZG,2,1
201103,SZG,2,2
201103,SZG,2,3
201104,VIE,1,1
201104,VIE,1,2
201104,VIE,1,3
201104,VIE,2,1
201104,VIE,2,2
201104,VIE,2,3
201104,GRZ,1,1
201104,GRZ,1,2
201104,GRZ,1,3
201104,GRZ,2,1
201104,GRZ,2,2
201104,GRZ,2,3
201104,INN,1,1
201104,INN,1,2
201104,INN,1,3
201104,INN,2,1
201104,INN,2,2
201104,INN,2,3
201104,KLU,1,1
201104,KLU,1,2
201104,KLU,2,1
201104,KLU,2,2
201104,KLU,2,3
201104,LNZ,1,1
201104,LNZ,1,2
201104,LNZ,1,3
201104,LNZ,2,1
201104,LNZ,2,2
201104,LNZ,2,3
201104,SZG,1,1
201104,SZG,1,2
201104,SZG,2,1
201104,SZG,2,2
201104,SZG,2,3
201105,VIE,1,1
201105,VIE,1,2
201105,VIE,1,3
201105,VIE,2,1
201105,VIE,2,2
201105,VIE,2,3
201105,GRZ,1,1
201105,GRZ,1,2
201105,GRZ,1,3
201105,GRZ,2,1
201105,GRZ,2,2
201105,GRZ,2,3
201105,INN,1,1
201105,INN,1,2
201105,INN,1,3
201105,INN,2,1
201105,INN,2,2
201105,INN,2,3
201105,KLU,1,1
201105,KLU,1,2
201105,KLU,2,1
201105,KLU,2,2
201105,LNZ,1,1
201105,LNZ,1,2
201105,LNZ,1,3
201105,LNZ,2,1
201105,LNZ,2,2
201105,LNZ,2,3
201105,SZG,1,1
201105,SZG,1,2
201105,SZG,1,3
201105,SZG,2,1
201105,SZG,2,2
201105,SZG,2,3
201106,VIE,1,1
201106,VIE,1,2
201106,VIE,1,3
201106,VIE,2,1
201106,VIE,2,2
201106,VIE,2,3
201106,GRZ,1,1
201106,GRZ,1,2
201106,GRZ,1,3
201106,GRZ,2,1
201106,GRZ,2,2
201106,GRZ,2,3
201106,INN,1,1
201106,INN,1,2
201106,INN,1,3
201106,INN,2,1
201106,INN,2,2
201106,INN,2,3
201106,KLU,1,1
201106,KLU,1,2
201106,KLU,2,1
201106,KLU,2,2
201106,LNZ,1,1
201106,LNZ,1,2
201106,LNZ,1,3
201106,LNZ,2,1
201106,LNZ,2,2
201106,LNZ,2,3
201106,SZG,1,1
201106,SZG,1,2
201106,SZG,2,1
201106,SZG,2,2
201106,SZG,2,3
201107,VIE,1,1
201107,VIE,1,2
201107,VIE,1,3
201107,VIE,2,1
201107,VIE,2,2
201107,VIE,2,3
201107,GRZ,1,1
201107,GRZ,1,2
201107,GRZ,1,3
201107,GRZ,2,1
201107,GRZ,2,2
201107,GRZ,2,3
201107,INN,1,1
201107,INN,1,2
201107,INN,1,3
201107,INN,2,1
201107,INN,2,2
201107,INN,2,3
201107,KLU,1,1
201107,KLU,1,2
201107,KLU,2,1
201107,KLU,2,2
201107,KLU,2,3
201107,LNZ,1,1
201107,LNZ,1,2
201107,LNZ,1,3
201107,LNZ,2,1
201107,LNZ,2,2
201107,LNZ,2,3
201107,SZG,1,1
201107,SZG,1,2
201107,SZG,1,3
201107,SZG,2,1
201107,SZG,2,2
201107,SZG,2,3
201108,VIE,1,1
201108,VIE,1,2
201108,VIE,1,3
201108,VIE,2,1
201108,VIE,2,2
201108,VIE,2,3
201108,GRZ,1,1
201108,GRZ,1,2
201108,GRZ,2,1
201108,GRZ,2,2
201108,GRZ,2,3
201108,INN,1,1
201108,INN,1,2
201108,INN,2,1
201108,INN,2,2
201108,INN,2,3
201108,KLU,1,1
201108,KLU,1,2
201108,KLU,2,1
201108,KLU,2,2
201108,LNZ,1,1
201108,LNZ,1,2
201108,LNZ,1,3
201108,LNZ,2,1
201108,LNZ,2,2
201108,LNZ,2,3
201108,SZG,1,1
201108,SZG,1,2
201108,SZG,2,1
201108,SZG,2,2
201108,SZG,2,3
201109,VIE,1,1
201109,VIE,1,2
201109,VIE,1,3
201109,VIE,2,1
201109,VIE,2,2
201109,VIE,2,3
201109,GRZ,1,1
201109,GRZ,1,2
201109,GRZ,1,3
201109,GRZ,2,1
201109,GRZ,2,2
201109,GRZ,2,3
201109,INN,1,1
201109,INN,1,2
201109,INN,2,1
201109,INN,2,2
201109,INN,2,3
201109,KLU,1,1
201109,KLU,1,2
201109,KLU,2,1
201109,KLU,2,2
201109,LNZ,1,1
201109,LNZ,1,2
201109,LNZ,1,3
201109,LNZ,2,1
201109,LNZ,2,2
201109,LNZ,2,3
201109,SZG,1,1
201109,SZG,1,2
201109,SZG,1,3
201109,SZG,2,1
201109,SZG,2,2
201109,SZG,2,3
201110,VIE,1,1
201110,VIE,1,2
201110,VIE,1,3
201110,VIE,2,1
201110,VIE,2,2
201110,VIE,2,3
201110,GRZ,1,1
201110,GRZ,1,2
201110,GRZ,2,1
201110,GRZ,2,2
201110,GRZ,2,3
201110,INN,1,1
201110,INN,1,2
201110,INN,2,1
201110,INN,2,2
201110,INN,2,3
201110,KLU,1,1
201110,KLU,1,2
201110,KLU,2,1
201110,KLU,2,2
201110,KLU,2,3
201110,LNZ,1,1
201110,LNZ,1,2
201110,LNZ,1,3
201110,LNZ,2,1
201110,LNZ,2,2
201110,LNZ,2,3
201110,SZG,1,1
201110,SZG,1,2
201110,SZG,1,3
201110,SZG,2,1
201110,SZG,2,2
201110,SZG,2,3
201111,VIE,1,1
201111,VIE,1,2
201111,VIE,1,3
201111,VIE,2,1
201111,VIE,2,2
201111,VIE,2,3
201111,GRZ,1,1
201111,GRZ,1,2
201111,GRZ,1,3
201111,GRZ,2,1
201111,GRZ,2,2
201111,GRZ,2,3
201111,INN,1,1
201111,INN,1,2
201111,INN,2,1
201111,INN,2,2
201111,INN,2,3
201111,KLU,1,1
201111,KLU,1,2
201111,KLU,2,1
201111,KLU,2,2
201111,LNZ,1,1
201111,LNZ,1,2
201111,LNZ,1,3
201111,LNZ,2,1
201111,LNZ,2,2
201111,LNZ,2,3
201111,SZG,1,1
201111,SZG,1,2
201111,SZG,1,3
201111,SZG,2,1
201111,SZG,2,2
201111,SZG,2,3
201112,VIE,1,1
201112,VIE,1,2
201112,VIE,1,3
201112,VIE,2,1
201112,VIE,2,2
201112,VIE,2,3
201112,GRZ,1,1
201112,GRZ,1,2
201112,GRZ,1,3
201112,GRZ,2,1
201112,GRZ,2,2
201112,GRZ,2,3
201112,INN,1,1
201112,INN,1,2
201112,INN,2,1
201112,INN,2,2
201112,KLU,1,1
201112,KLU,1,2
201112,KLU,2,1
201112,KLU,2,2
201112,LNZ,1,1
201112,LNZ,1,2
201112,LNZ,1,3
201112,LNZ,2,1
201112,LNZ,2,2
201112,LNZ,2,3
201112,SZG,1,1
201112,SZG,1,2
201112,SZG,2,1
201112,SZG,2,2
201112,SZG,2,3
201201,VIE,1,1
201201,VIE,1,2
201201,VIE,1,3
201201,VIE,2,1
201201,VIE,2,2
201201,VIE,2,3
201201,GRZ,1,1
201201,GRZ,1,2
201201,GRZ,2,1
201201,GRZ,2,2
201201,GRZ,2,3
201201,INN,1,1
201201,INN,1,2
201201,INN,1,3
201201,INN,2,1
201201,INN,2,2
201201,KLU,1,1
201201,KLU,1,2
201201,KLU,2,1
201201,KLU,2,2
201201,LNZ,1,1
201201,LNZ,1,2
201201,LNZ,1,3
201201,LNZ,2,1
201201,LNZ,2,2
201201,LNZ,2,3
201201,SZG,1,1
201201,SZG,1,2
201201,SZG,2,1
201201,SZG,2,2
201201,SZG,2,3
201202,VIE,1,1
201202,VIE,1,2
201202,VIE,1,3
201202,VIE,2,1
201202,VIE,2,2
201202,VIE,2,3
201202,GRZ,1,1
201202,GRZ,1,2
201202,GRZ,2,1
201202,GRZ,2,2
201202,GRZ,2,3
201202,INN,1,1
201202,INN,1,2
201202,INN,2,1
201202,INN,2,2
201202,KLU,1,1
201202,KLU,1,2
201202,KLU,2,1
201202,KLU,2,2
201202,KLU,2,3
201202,LNZ,1,1
201202,LNZ,1,2
201202,LNZ,2,1
201202,LNZ,2,2
201202,LNZ,2,3
201202,SZG,1,1
201202,SZG,1,2
201202,SZG,2,1
201202,SZG,2,2
201202,SZG,2,3
201203,VIE,1,1
201203,VIE,1,2
201203,VIE,1,3
201203,VIE,2,1
201203,VIE,2,2
201203,VIE,2,3
201203,GRZ,1,1
201203,GRZ,1,2
201203,GRZ,1,3
201203,GRZ,2,1
201203,GRZ,2,2
201203,GRZ,2,3
201203,INN,1,1
201203,INN,1,2
201203,INN,2,1
201203,INN,2,2
201203,INN,2,3
201203,KLU,1,1
201203,KLU,1,2
201203,KLU,2,1
201203,KLU,2,2
